http://www.youtube.com/embed/MK1fJeASP7w,Romanian & Hijaz & Kurd,B / E (F#) G [A] A# B C# D E F# (G) (B) (C#) (D) (E) {Gu=F#5} - B/E "Romanian & Hijaz & Kurd" 16,
http://www.youtube.com/embed/mLYnsR0v4hc,Golden Hour,B/(D)(E)F#G(A)B(C#)DEF#AB(D) - B Eolien / F# Phrygien / D Ionien / E Dorien.,
http://www.youtube.com/embed/mMNVPHhXh4Y,Pygmy,C / F G Ab C Eb F G Ab - C/F "Pygmy" - C/F minor pentatonic,
http://www.youtube.com/embed/mMQPQMP8BXU,Hijaz,B / F# G A# B C# D E F# (G B C# D) - B harmonic minor / F# Hijaz 13,
http://www.youtube.com/embed/m-plPkYJ3PA,Mixolydian,D / A B C D E F# G A C - D Mixolydian / A Dorian heptatonic,
http://www.youtube.com/embed/mqH8gEp9uTs,HijazKar,C# / G# A B# C# D# E F## G# C# - C#/G# "HijazKar" 10 - C# Hungarian Minor /G# Dbl Harmonic Major 10,
http://www.youtube.com/embed/_MqsPTJvIt8,D3 major & B2 minor 17 INOX,(B2)D3/(E)(F#)GABC#DEF#(G)AB(C#)(D)(E),
http://www.youtube.com/embed/MSkE7WOm75w,Equinox,E / G B C D E F# G B E - E "Equinox" 10 - E minor / G Major hexatonic 10,
http://www.youtube.com/embed/MT_kVVcy3lw,Harmonic minor,(A) (B) E / (F#) (G) A B C D# E F# G A B (C) (D#) E (G) - E "Harmonic minor" 18 - E Harmonic minor / A Romanian minor (aka Romanian hijaz on the top shell),
http://www.youtube.com/embed/nDiUrl12MHE,SaBye extended,(A2) (B2) E / (F#) (G#) A B C# D# E F# G# A B (C#) (D#) E - E Major /A Lydian / B Mixolydian heptatonic,
http://www.youtube.com/embed/nFLaLx-sBGw,ShelloPango,C# / G# B C# D# E F# G# A C# - C# "ShelloPango" 10 - C# Aeolian/G# Phrygian,
http://www.youtube.com/embed/nOYA2NZ4zDk,DeepShello,C / Eb (F) G (Ab) Bb C D Eb F G (Ab C F) - C "DeepShello" 14 notes - C minor / Eb major heptatonique,
http://www.youtube.com/embed/oDUnucWl3WQ,Major,F / A C D E F G A C F - F "Major" 10 - F major / A minor hexatonic - triple F,
http://www.youtube.com/embed/oIqzgU4c-dU,Isha Savita,Db/AbCDbEbFGbAbDbF,
http://www.youtube.com/embed/oIT79JSbqwQ,Eb Major 10 - Eb Ionian / Ab Lydian hexatonic,Eb / Ab Bb C D Eb F Ab C F - Eb Ionian / Ab Lydian hexatonic,
http://www.youtube.com/embed/Olqc_vUinNw,ShelloPango,C / G Bb C D Eb F G Ab C - C Aeolian/G Phrygian 10 "ShelloPango",
http://www.youtube.com/embed/PE_zL22QPzQ,DeepCeltic,A/EGABCDE(F)G(A),
http://www.youtube.com/embed/pFm3dcDYsfw,Golden Hour,B / F# G B D E F# A B D - B/F# Mineur hexatonique 10 - B Eolien - F# Phygien. ,
