http://www.youtube.com/embed/re36YZzDquY,kurd,"F#3 / C#4, D4, E4, F#4, G#4, A4, B4, C#5, D5, E5, F#5, G#5, A5",embersteel
http://www.youtube.com/embed/Nz4qAJKcoyA,amara,E3 / (C3) (D3) (F#3) (G3) (A3) B3 (C4) D4 E4 F#4 G4 A4 B4 (C5) D5 E5 F5# G5 A5,embersteel
http://www.youtube.com/embed/ZvRYouKm5qI,harmonic-minor,G3 Ab3 B3 C4 D4 Eb4 F4 G4 C5,embersteel
http://www.youtube.com/embed/0ebsIFFjFW8,oxalis,A / C# D E F# A C# D E,
http://www.youtube.com/embed/2-0rJhBKaJw,aegean,,
http://www.youtube.com/embed/TOgtOlJB9aM,aegean,,
http://www.youtube.com/embed/q2_nNWU-QtA,aegean,,
http://www.youtube.com/embed/XrwyS537qB8,aegean,,
http://www.youtube.com/embed/ooX6pKnqIGo,aegean,,
http://www.youtube.com/embed/jAmV46cOJdc,aegean,,
http://www.youtube.com/embed/9el5T4A230c,aegean,,
http://www.youtube.com/embed/gqZZNGtlITE,aegean,,
http://www.youtube.com/embed/XG94Xyr8OQ4,aegean,,
http://www.youtube.com/embed/XulPmsItIGM,aegean,,
http://www.youtube.com/embed/7s64ecMO1e4,aegean,,
http://www.youtube.com/embed/1mQ1pCZ9WxQ,aegean,,
http://www.youtube.com/embed/pUw1FfpV_XY,aegean,,
http://www.youtube.com/embed/yXg9bC5-Yj8,aegean,,
http://www.youtube.com/embed/T_VuqwK92VM,aeolian,,
http://www.youtube.com/embed/Sp5dgy8UDKs,aeolian,,
http://www.youtube.com/embed/ux7P_Lsl3QA,aeolian,,
http://www.youtube.com/embed/KJ1TLyKNciM,aeolian,,
http://www.youtube.com/embed/Z1BhKSb0DPE,aeolian,,
http://www.youtube.com/embed/NjvpdtrTYFc,ake-bono,,
http://www.youtube.com/embed/0Fl5J52WVfA,ake-bono,,
http://www.youtube.com/embed/x8p2X397eH8,ake-bono,,
http://www.youtube.com/embed/3kwcAcX9CwQ,ake-bono,,
http://www.youtube.com/embed/i12d1YJHk2o,ake-bono,,
http://www.youtube.com/embed/qXDdWAhyIe8,ake-bono,,
http://www.youtube.com/embed/qyXQqraE-tE,al-thuban,,
http://www.youtube.com/embed/qn5KwefX05Y,al-thuban,,
http://www.youtube.com/embed/HJvbUDOXl_E,ananda,,
http://www.youtube.com/embed/54H7uDXwyWY,ananda,,
http://www.youtube.com/embed/eRoVAnlzCBQ,annaziska,,
http://www.youtube.com/embed/o37rtcsEgiE,annaziska,,
http://www.youtube.com/embed/-rGo6YgEjWw,arboreal,,
http://www.youtube.com/embed/I3Zht34WyM4,arboreal,,
http://www.youtube.com/embed/jOGpD00UcF8,arcadian,,
http://www.youtube.com/embed/9fc2QkBbmR8,arcadian,,
http://www.youtube.com/embed/V8w0LZYTpzw,avalon,,
http://www.youtube.com/embed/6u6gclTju9E,avalon,,
http://www.youtube.com/embed/rgZjjBcexJM,avalon,,
http://www.youtube.com/embed/bqwRaHC-cIo,avalon,,
http://www.youtube.com/embed/ki_81kUtwCI,avalon,,
http://www.youtube.com/embed/wqD6njziTDU,avalon,,
http://www.youtube.com/embed/GXobv3oUNnE,avalon,,
http://www.youtube.com/embed/_g7N8I4lQms,avalon,,
http://www.youtube.com/embed/rANwNkX5eV8,awake,,
http://www.youtube.com/embed/FN3cQUPEx3c,bass-handpans,,
http://www.youtube.com/embed/dQUDNxXuLOA,bass-handpans,,
http://www.youtube.com/embed/ESv-iMmnAQs,caspian,,
http://www.youtube.com/embed/6KgjaVLmOvk,celtic-minor,,
http://www.youtube.com/embed/aiJuVgpeeS4,celtic-minor,,
http://www.youtube.com/embed/Ho5XSmGPr2c,celtic-minor,,
http://www.youtube.com/embed/HlFBXnd_YLk,chandhra,,
http://www.youtube.com/embed/i0FL3UAKLj0,chandhra,,
http://www.youtube.com/embed/KzLsyeOF3Ds,chandhra,,
http://www.youtube.com/embed/Y9zR9pbVafI,chandhra,,
http://www.youtube.com/embed/bmnk_CID5L4,da-xiong-diao,,
http://www.youtube.com/embed/w7xGBEpBFYk,da-xiong-diao,,
http://www.youtube.com/embed/0XK_1hLq2rQ,da-xiong-diao,,
http://www.youtube.com/embed/rhARnaT0NMI,da-xiong-diao,,
http://www.youtube.com/embed/z_SlGqzs6z8,da-xiong-diao,,
http://www.youtube.com/embed/aTo-3HkJtA8,da-xiong-diao,,
http://www.youtube.com/embed/3dSlBqsoAa4,dad,,
http://www.youtube.com/embed/37vfKOFhQ9c,dad,,
http://www.youtube.com/embed/3kGTKzycHg8,dad,,
http://www.youtube.com/embed/5IGFX_Cy2IA,daxala,,
http://www.youtube.com/embed/cM1dzIPx4SI,debac,,
http://www.youtube.com/embed/P6-iNvHBTLE,dorian,,
http://www.youtube.com/embed/AJ3xcA4MWq4,dorian,,
http://www.youtube.com/embed/y9s6iJOAOeE,dorian,,
http://www.youtube.com/embed/69b1qf4DVLQ,el-dorado,,
http://www.youtube.com/embed/YZc2rVevIzE,el-dorado,,
http://www.youtube.com/embed/2hzCV32dHSk,elysian,,
http://www.youtube.com/embed/PQsNUR_9c-4,elysian,,
http://www.youtube.com/embed/Thf5J9UAWX0,emmanuel,,
http://www.youtube.com/embed/pi4ZK6CHjag,equinox,,
http://www.youtube.com/embed/fW0xV5-v94U,equinox,,
http://www.youtube.com/embed/HA2yiGHaTUo,equinox,,
http://www.youtube.com/embed/CfPe9zaHoso,equinox,,
http://www.youtube.com/embed/JuB25cZ8UTQ,equinox,,
http://www.youtube.com/embed/o3jBJvjvqTA,equinox,,
http://www.youtube.com/embed/MaSZYpIdJtA,free-integral,,
http://www.youtube.com/embed/GjISaQgR5Dg,free-integral,,
http://www.youtube.com/embed/Sp5dgy8UDKs,free-integral,,
http://www.youtube.com/embed/S4PTP1aOUjo,free-integral,,
http://www.youtube.com/embed/30oq-VPNkEI,free-integral,,
http://www.youtube.com/embed/JHe4aaGGBA8,golden-gate,,
http://www.youtube.com/embed/OwT_yBkV5oE,golden-gate,,
http://www.youtube.com/embed/H6mVmNNO8uk,golden-gate,,
http://www.youtube.com/embed/7StQn6rGHUI,golden-gate,,
http://www.youtube.com/embed/7StQn6rGHUI,golden-gate,,
http://www.youtube.com/embed/9LMEeORwvEE,golden-gate,,
http://www.youtube.com/embed/1PpRk8klxkU,golden-gate,,
http://www.youtube.com/embed/m4Q97ufcj4k,golden-gate,,
http://www.youtube.com/embed/f3TRk0cp04g,harmonic-niner,,
http://www.youtube.com/embed/HM2O57qReO0,harmonic-niner,,
http://www.youtube.com/embed/gRlvkpUD4Lo,hijaz,,
http://www.youtube.com/embed/c7m6fh_hZ5c,hijaz,,
http://www.youtube.com/embed/gd_XVrgp1hA,hijaz,,
http://www.youtube.com/embed/m8ai1Wy0ze8,hijaz,,
http://www.youtube.com/embed/6azpCE9rL-0,hijaz,,
